fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,winetype,quality
9.400000,0.340000,0.370000,2.200000,0.075000,5,13,0.998000,3.220000,0.620000,9.200000,"red",5
6.600000,0.695000,0.000000,2.100000,0.075000,12,56,0.996800,3.490000,0.670000,9.200000,"red",5
7.700000,0.410000,0.760000,1.800000,0.611000,8,45,0.996800,3.060000,1.260000,9.400000,"red",5
10.000000,0.310000,0.470000,2.600000,0.085000,14,33,0.999650,3.360000,0.800000,10.500000,"red",7
7.900000,0.330000,0.230000,1.700000,0.077000,18,45,0.996250,3.290000,0.650000,9.300000,"red",5
7.000000,0.975000,0.040000,2.000000,0.087000,12,67,0.995650,3.350000,0.600000,9.400000,"red",4
8.000000,0.520000,0.030000,1.700000,0.070000,10,35,0.995750,3.340000,0.570000,10.000000,"red",5
7.900000,0.370000,0.230000,1.800000,0.077000,23,49,0.996300,3.280000,0.670000,9.300000,"red",5
12.500000,0.560000,0.490000,2.400000,0.064000,5,27,0.999900,3.080000,0.870000,10.900000,"red",5
11.800000,0.260000,0.520000,1.800000,0.071000,6,10,0.996800,3.200000,0.720000,10.200000,"red",7
8.100000,0.870000,0.000000,3.300000,0.096000,26,61,1.000250,3.600000,0.720000,9.800000,"red",4
7.900000,0.350000,0.460000,3.600000,0.078000,15,37,0.997300,3.350000,0.860000,12.800000,"red",8
6.900000,0.540000,0.040000,3.000000,0.077000,7,27,0.998700,3.690000,0.910000,9.400000,"red",6
11.500000,0.180000,0.510000,4.000000,0.104000,4,23,0.999600,3.280000,0.970000,10.100000,"red",6
7.900000,0.545000,0.060000,4.000000,0.087000,27,61,0.996500,3.360000,0.670000,10.700000,"red",6
11.500000,0.180000,0.510000,4.000000,0.104000,4,23,0.999600,3.280000,0.970000,10.100000,"red",6
10.900000,0.370000,0.580000,4.000000,0.071000,17,65,0.999350,3.220000,0.780000,10.100000,"red",5
8.400000,0.715000,0.200000,2.400000,0.076000,10,38,0.997350,3.310000,0.640000,9.400000,"red",5
7.500000,0.650000,0.180000,7.000000,0.088000,27,94,0.999150,3.380000,0.770000,9.400000,"red",5
7.900000,0.545000,0.060000,4.000000,0.087000,27,61,0.996500,3.360000,0.670000,10.700000,"red",6
6.900000,0.540000,0.040000,3.000000,0.077000,7,27,0.998700,3.690000,0.910000,9.400000,"red",6
11.500000,0.180000,0.510000,4.000000,0.104000,4,23,0.999600,3.280000,0.970000,10.100000,"red",6
10.300000,0.320000,0.450000,6.400000,0.073000,5,13,0.997600,3.230000,0.820000,12.600000,"red",8
8.900000,0.400000,0.320000,5.600000,0.087000,10,47,0.999100,3.380000,0.770000,10.500000,"red",7
11.400000,0.260000,0.440000,3.600000,0.071000,6,19,0.998600,3.120000,0.820000,9.300000,"red",6
7.700000,0.270000,0.680000,3.500000,0.358000,5,10,0.997200,3.250000,1.080000,9.900000,"red",7
7.600000,0.520000,0.120000,3.000000,0.067000,12,53,0.997100,3.360000,0.570000,9.100000,"red",5
8.900000,0.400000,0.320000,5.600000,0.087000,10,47,0.999100,3.380000,0.770000,10.500000,"red",7
9.900000,0.590000,0.070000,3.400000,0.102000,32,71,1.000150,3.310000,0.710000,9.800000,"red",5
9.900000,0.590000,0.070000,3.400000,0.102000,32,71,1.000150,3.310000,0.710000,9.800000,"red",5
12.000000,0.450000,0.550000,2.000000,0.073000,25,49,0.999700,3.100000,0.760000,10.300000,"red",6
7.500000,0.400000,0.120000,3.000000,0.092000,29,53,0.996700,3.370000,0.700000,10.300000,"red",6
8.700000,0.520000,0.090000,2.500000,0.091000,20,49,0.997600,3.340000,0.860000,10.600000,"red",7
11.600000,0.420000,0.530000,3.300000,0.105000,33,98,1.001000,3.200000,0.950000,9.200000,"red",5
8.700000,0.520000,0.090000,2.500000,0.091000,20,49,0.997600,3.340000,0.860000,10.600000,"red",7
11.000000,0.200000,0.480000,2.000000,0.343000,6,18,0.997900,3.300000,0.710000,10.500000,"red",5
10.400000,0.550000,0.230000,2.700000,0.091000,18,48,0.999400,3.220000,0.640000,10.300000,"red",6
6.900000,0.360000,0.250000,2.400000,0.098000,5,16,0.996400,3.410000,0.600000,10.100000,"red",6
13.300000,0.340000,0.520000,3.200000,0.094000,17,53,1.001400,3.050000,0.810000,9.500000,"red",6
10.800000,0.500000,0.460000,2.500000,0.073000,5,27,1.000100,3.050000,0.640000,9.500000,"red",5
10.600000,0.830000,0.370000,2.600000,0.086000,26,70,0.998100,3.160000,0.520000,9.900000,"red",5
7.100000,0.630000,0.060000,2.000000,0.083000,8,29,0.998550,3.670000,0.730000,9.600000,"red",5
7.200000,0.650000,0.020000,2.300000,0.094000,5,31,0.999300,3.670000,0.800000,9.700000,"red",5
6.900000,0.670000,0.060000,2.100000,0.080000,8,33,0.998450,3.680000,0.710000,9.600000,"red",5
7.500000,0.530000,0.060000,2.600000,0.086000,20,44,0.996500,3.380000,0.590000,10.700000,"red",6
11.100000,0.180000,0.480000,1.500000,0.068000,7,15,0.997300,3.220000,0.640000,10.100000,"red",6
8.300000,0.705000,0.120000,2.600000,0.092000,12,28,0.999400,3.510000,0.720000,10.000000,"red",5
7.400000,0.670000,0.120000,1.600000,0.186000,5,21,0.996000,3.390000,0.540000,9.500000,"red",5
8.400000,0.650000,0.600000,2.100000,0.112000,12,90,0.997300,3.200000,0.520000,9.200000,"red",5
10.300000,0.530000,0.480000,2.500000,0.063000,6,25,0.999800,3.120000,0.590000,9.300000,"red",6
7.600000,0.620000,0.320000,2.200000,0.082000,7,54,0.996600,3.360000,0.520000,9.400000,"red",5
10.300000,0.410000,0.420000,2.400000,0.213000,6,14,0.999400,3.190000,0.620000,9.500000,"red",6
10.300000,0.430000,0.440000,2.400000,0.214000,5,12,0.999400,3.190000,0.630000,9.500000,"red",6
7.400000,0.290000,0.380000,1.700000,0.062000,9,30,0.996800,3.410000,0.530000,9.500000,"red",6
10.300000,0.530000,0.480000,2.500000,0.063000,6,25,0.999800,3.120000,0.590000,9.300000,"red",6
7.900000,0.530000,0.240000,2.000000,0.072000,15,105,0.996000,3.270000,0.540000,9.400000,"red",6
9.000000,0.460000,0.310000,2.800000,0.093000,19,98,0.998150,3.320000,0.630000,9.500000,"red",6
8.600000,0.470000,0.300000,3.000000,0.076000,30,135,0.997600,3.300000,0.530000,9.400000,"red",5
7.400000,0.360000,0.290000,2.600000,0.087000,26,72,0.996450,3.390000,0.680000,11.000000,"red",5
7.100000,0.350000,0.290000,2.500000,0.096000,20,53,0.996200,3.420000,0.650000,11.000000,"red",6
9.600000,0.560000,0.230000,3.400000,0.102000,37,92,0.999600,3.300000,0.650000,10.100000,"red",5
9.600000,0.770000,0.120000,2.900000,0.082000,30,74,0.998650,3.300000,0.640000,10.400000,"red",6
9.800000,0.660000,0.390000,3.200000,0.083000,21,59,0.998900,3.370000,0.710000,11.500000,"red",7
9.600000,0.770000,0.120000,2.900000,0.082000,30,74,0.998650,3.300000,0.640000,10.400000,"red",6
9.800000,0.660000,0.390000,3.200000,0.083000,21,59,0.998900,3.370000,0.710000,11.500000,"red",7
9.300000,0.610000,0.260000,3.400000,0.090000,25,87,0.999750,3.240000,0.620000,9.700000,"red",5
7.800000,0.620000,0.050000,2.300000,0.079000,6,18,0.997350,3.290000,0.630000,9.300000,"red",5
10.300000,0.590000,0.420000,2.800000,0.090000,35,73,0.999000,3.280000,0.700000,9.500000,"red",6
10.000000,0.490000,0.200000,11.000000,0.071000,13,50,1.001500,3.160000,0.690000,9.200000,"red",6
10.000000,0.490000,0.200000,11.000000,0.071000,13,50,1.001500,3.160000,0.690000,9.200000,"red",6
11.600000,0.530000,0.660000,3.650000,0.121000,6,14,0.997800,3.050000,0.740000,11.500000,"red",7
10.300000,0.440000,0.500000,4.500000,0.107000,5,13,0.998000,3.280000,0.830000,11.500000,"red",5
13.400000,0.270000,0.620000,2.600000,0.082000,6,21,1.000200,3.160000,0.670000,9.700000,"red",6
10.700000,0.460000,0.390000,2.000000,0.061000,7,15,0.998100,3.180000,0.620000,9.500000,"red",5
10.200000,0.360000,0.640000,2.900000,0.122000,10,41,0.998000,3.230000,0.660000,12.500000,"red",6
10.200000,0.360000,0.640000,2.900000,0.122000,10,41,0.998000,3.230000,0.660000,12.500000,"red",6
8.000000,0.580000,0.280000,3.200000,0.066000,21,114,0.997300,3.220000,0.540000,9.400000,"red",6
8.400000,0.560000,0.080000,2.100000,0.105000,16,44,0.995800,3.130000,0.520000,11.000000,"red",5
7.900000,0.650000,0.010000,2.500000,0.078000,17,38,0.996300,3.340000,0.740000,11.700000,"red",7
11.900000,0.695000,0.530000,3.400000,0.128000,7,21,0.999200,3.170000,0.840000,12.200000,"red",7
8.900000,0.430000,0.450000,1.900000,0.052000,6,16,0.994800,3.350000,0.700000,12.500000,"red",6
7.800000,0.430000,0.320000,2.800000,0.080000,29,58,0.997400,3.310000,0.640000,10.300000,"red",5
12.400000,0.490000,0.580000,3.000000,0.103000,28,99,1.000800,3.160000,1.000000,11.500000,"red",6
12.500000,0.280000,0.540000,2.300000,0.082000,12,29,0.999700,3.110000,1.360000,9.800000,"red",7
12.200000,0.340000,0.500000,2.400000,0.066000,10,21,1.000000,3.120000,1.180000,9.200000,"red",6
10.600000,0.420000,0.480000,2.700000,0.065000,5,18,0.997200,3.210000,0.870000,11.300000,"red",6
10.900000,0.390000,0.470000,1.800000,0.118000,6,14,0.998200,3.300000,0.750000,9.800000,"red",6
10.900000,0.390000,0.470000,1.800000,0.118000,6,14,0.998200,3.300000,0.750000,9.800000,"red",6
11.900000,0.570000,0.500000,2.600000,0.082000,6,32,1.000600,3.120000,0.780000,10.700000,"red",6
7.000000,0.685000,0.000000,1.900000,0.067000,40,63,0.997900,3.600000,0.810000,9.900000,"red",5
6.600000,0.815000,0.020000,2.700000,0.072000,17,34,0.995500,3.580000,0.890000,12.300000,"red",7
13.800000,0.490000,0.670000,3.000000,0.093000,6,15,0.998600,3.020000,0.930000,12.000000,"red",6
9.600000,0.560000,0.310000,2.800000,0.089000,15,46,0.997900,3.110000,0.920000,10.000000,"red",6
9.100000,0.785000,0.000000,2.600000,0.093000,11,28,0.999400,3.360000,0.860000,9.400000,"red",6
10.700000,0.670000,0.220000,2.700000,0.107000,17,34,1.000400,3.280000,0.980000,9.900000,"red",6
9.100000,0.795000,0.000000,2.600000,0.096000,11,26,0.999400,3.350000,0.830000,9.400000,"red",6
7.700000,0.665000,0.000000,2.400000,0.090000,8,19,0.997400,3.270000,0.730000,9.300000,"red",5
13.500000,0.530000,0.790000,4.800000,0.120000,23,77,1.001800,3.180000,0.770000,13.000000,"red",5
6.100000,0.210000,0.400000,1.400000,0.066000,40,165,0.991200,3.250000,0.590000,11.900000,"red",6
6.700000,0.750000,0.010000,2.400000,0.078000,17,32,0.995500,3.550000,0.610000,12.800000,"red",6
11.500000,0.410000,0.520000,3.000000,0.080000,29,55,1.000100,3.260000,0.880000,11.000000,"red",5
10.500000,0.420000,0.660000,2.950000,0.116000,12,29,0.997000,3.240000,0.750000,11.700000,"red",7
11.900000,0.430000,0.660000,3.100000,0.109000,10,23,1.000000,3.150000,0.850000,10.400000,"red",7
12.600000,0.380000,0.660000,2.600000,0.088000,10,41,1.001000,3.170000,0.680000,9.800000,"red",6
8.200000,0.700000,0.230000,2.000000,0.099000,14,81,0.997300,3.190000,0.700000,9.400000,"red",5
8.600000,0.450000,0.310000,2.600000,0.086000,21,50,0.998200,3.370000,0.910000,9.900000,"red",6
11.900000,0.580000,0.660000,2.500000,0.072000,6,37,0.999200,3.050000,0.560000,10.000000,"red",5
12.500000,0.460000,0.630000,2.000000,0.071000,6,15,0.998800,2.990000,0.870000,10.200000,"red",5
12.800000,0.615000,0.660000,5.800000,0.083000,7,42,1.002200,3.070000,0.730000,10.000000,"red",7
10.000000,0.420000,0.500000,3.400000,0.107000,7,21,0.997900,3.260000,0.930000,11.800000,"red",6
12.800000,0.615000,0.660000,5.800000,0.083000,7,42,1.002200,3.070000,0.730000,10.000000,"red",7
10.400000,0.575000,0.610000,2.600000,0.076000,11,24,1.000000,3.160000,0.690000,9.000000,"red",5
10.300000,0.340000,0.520000,2.800000,0.159000,15,75,0.999800,3.180000,0.640000,9.400000,"red",5
9.400000,0.270000,0.530000,2.400000,0.074000,6,18,0.996200,3.200000,1.130000,12.000000,"red",7
6.900000,0.765000,0.020000,2.300000,0.063000,35,63,0.997500,3.570000,0.780000,9.900000,"red",5
7.900000,0.240000,0.400000,1.600000,0.056000,11,25,0.996700,3.320000,0.870000,8.700000,"red",6
9.100000,0.280000,0.480000,1.800000,0.067000,26,46,0.996700,3.320000,1.040000,10.600000,"red",6
7.400000,0.550000,0.220000,2.200000,0.106000,12,72,0.995900,3.050000,0.630000,9.200000,"red",5
14.000000,0.410000,0.630000,3.800000,0.089000,6,47,1.001400,3.010000,0.810000,10.800000,"red",6
11.500000,0.540000,0.710000,4.400000,0.124000,6,15,0.998400,3.010000,0.830000,11.800000,"red",7
11.500000,0.450000,0.500000,3.000000,0.078000,19,47,1.000300,3.260000,1.110000,11.000000,"red",6
9.400000,0.270000,0.530000,2.400000,0.074000,6,18,0.996200,3.200000,1.130000,12.000000,"red",7
11.400000,0.625000,0.660000,6.200000,0.088000,6,24,0.998800,3.110000,0.990000,13.300000,"red",6
8.300000,0.420000,0.380000,2.500000,0.094000,24,60,0.997900,3.310000,0.700000,10.800000,"red",6
8.300000,0.260000,0.420000,2.000000,0.080000,11,27,0.997400,3.210000,0.800000,9.400000,"red",6
13.700000,0.415000,0.680000,2.900000,0.085000,17,43,1.001400,3.060000,0.800000,10.000000,"red",6
8.300000,0.260000,0.420000,2.000000,0.080000,11,27,0.997400,3.210000,0.800000,9.400000,"red",6
8.300000,0.260000,0.420000,2.000000,0.080000,11,27,0.997400,3.210000,0.800000,9.400000,"red",6
7.700000,0.510000,0.280000,2.100000,0.087000,23,54,0.998000,3.420000,0.740000,9.200000,"red",5
7.400000,0.630000,0.070000,2.400000,0.090000,11,37,0.997900,3.430000,0.760000,9.700000,"red",6
7.800000,0.540000,0.260000,2.000000,0.088000,23,48,0.998100,3.410000,0.740000,9.200000,"red",6
8.300000,0.660000,0.150000,1.900000,0.079000,17,42,0.997200,3.310000,0.540000,9.600000,"red",6
7.800000,0.460000,0.260000,1.900000,0.088000,23,53,0.998100,3.430000,0.740000,9.200000,"red",6
9.600000,0.380000,0.310000,2.500000,0.096000,16,49,0.998200,3.190000,0.700000,10.000000,"red",7
5.600000,0.850000,0.050000,1.400000,0.045000,12,88,0.992400,3.560000,0.820000,12.900000,"red",8
13.700000,0.415000,0.680000,2.900000,0.085000,17,43,1.001400,3.060000,0.800000,10.000000,"red",6
9.500000,0.370000,0.520000,2.000000,0.082000,6,26,0.998000,3.180000,0.510000,9.500000,"red",5
8.400000,0.665000,0.610000,2.000000,0.112000,13,95,0.997000,3.160000,0.540000,9.100000,"red",5
12.700000,0.600000,0.650000,2.300000,0.063000,6,25,0.999700,3.030000,0.570000,9.900000,"red",5
12.000000,0.370000,0.760000,4.200000,0.066000,7,38,1.000400,3.220000,0.600000,13.000000,"red",7
6.600000,0.735000,0.020000,7.900000,0.122000,68,124,0.999400,3.470000,0.530000,9.900000,"red",5
11.500000,0.590000,0.590000,2.600000,0.087000,13,49,0.998800,3.180000,0.650000,11.000000,"red",6
11.500000,0.590000,0.590000,2.600000,0.087000,13,49,0.998800,3.180000,0.650000,11.000000,"red",6
8.700000,0.765000,0.220000,2.300000,0.064000,9,42,0.996300,3.100000,0.550000,9.400000,"red",5
6.600000,0.735000,0.020000,7.900000,0.122000,68,124,0.999400,3.470000,0.530000,9.900000,"red",5
7.700000,0.260000,0.300000,1.700000,0.059000,20,38,0.994900,3.290000,0.470000,10.800000,"red",6
12.200000,0.480000,0.540000,2.600000,0.085000,19,64,1.000000,3.100000,0.610000,10.500000,"red",6
11.400000,0.600000,0.490000,2.700000,0.085000,10,41,0.999400,3.150000,0.630000,10.500000,"red",6
7.700000,0.690000,0.050000,2.700000,0.075000,15,27,0.997400,3.260000,0.610000,9.100000,"red",5
8.700000,0.310000,0.460000,1.400000,0.059000,11,25,0.996600,3.360000,0.760000,10.100000,"red",6
9.800000,0.440000,0.470000,2.500000,0.063000,9,28,0.998100,3.240000,0.650000,10.800000,"red",6
12.000000,0.390000,0.660000,3.000000,0.093000,12,30,0.999600,3.180000,0.630000,10.800000,"red",7
10.400000,0.340000,0.580000,3.700000,0.174000,6,16,0.997000,3.190000,0.700000,11.300000,"red",6
12.500000,0.460000,0.490000,4.500000,0.070000,26,49,0.998100,3.050000,0.570000,9.600000,"red",4
9.000000,0.430000,0.340000,2.500000,0.080000,26,86,0.998700,3.380000,0.620000,9.500000,"red",6
9.100000,0.450000,0.350000,2.400000,0.080000,23,78,0.998700,3.380000,0.620000,9.500000,"red",5
7.100000,0.735000,0.160000,1.900000,0.100000,15,77,0.996600,3.270000,0.640000,9.300000,"red",5
9.900000,0.400000,0.530000,6.700000,0.097000,6,19,0.998600,3.270000,0.820000,11.700000,"red",7
8.800000,0.520000,0.340000,2.700000,0.087000,24,122,0.998200,3.260000,0.610000,9.500000,"red",5
8.600000,0.725000,0.240000,6.600000,0.117000,31,134,1.001400,3.320000,1.070000,9.300000,"red",5
10.600000,0.480000,0.640000,2.200000,0.111000,6,20,0.997000,3.260000,0.660000,11.700000,"red",6
7.000000,0.580000,0.120000,1.900000,0.091000,34,124,0.995600,3.440000,0.480000,10.500000,"red",5
11.900000,0.380000,0.510000,2.000000,0.121000,7,20,0.999600,3.240000,0.760000,10.400000,"red",6
6.800000,0.770000,0.000000,1.800000,0.066000,34,52,0.997600,3.620000,0.680000,9.900000,"red",5
9.500000,0.560000,0.330000,2.400000,0.089000,35,67,0.997200,3.280000,0.730000,11.800000,"red",7
6.600000,0.840000,0.030000,2.300000,0.059000,32,48,0.995200,3.520000,0.560000,12.300000,"red",7
7.700000,0.960000,0.200000,2.000000,0.047000,15,60,0.995500,3.360000,0.440000,10.900000,"red",5
10.500000,0.240000,0.470000,2.100000,0.066000,6,24,0.997800,3.150000,0.900000,11.000000,"red",7
7.700000,0.960000,0.200000,2.000000,0.047000,15,60,0.995500,3.360000,0.440000,10.900000,"red",5
6.600000,0.840000,0.030000,2.300000,0.059000,32,48,0.995200,3.520000,0.560000,12.300000,"red",7
6.400000,0.670000,0.080000,2.100000,0.045000,19,48,0.994900,3.490000,0.490000,11.400000,"red",6
9.500000,0.780000,0.220000,1.900000,0.077000,6,32,0.998800,3.260000,0.560000,10.600000,"red",6
9.100000,0.520000,0.330000,1.300000,0.070000,9,30,0.997800,3.240000,0.600000,9.300000,"red",5
12.800000,0.840000,0.630000,2.400000,0.088000,13,35,0.999700,3.100000,0.600000,10.400000,"red",6
10.500000,0.240000,0.470000,2.100000,0.066000,6,24,0.997800,3.150000,0.900000,11.000000,"red",7
7.800000,0.550000,0.350000,2.200000,0.074000,21,66,0.997400,3.250000,0.560000,9.200000,"red",5
11.900000,0.370000,0.690000,2.300000,0.078000,12,24,0.995800,3.000000,0.650000,12.800000,"red",6
12.300000,0.390000,0.630000,2.300000,0.091000,6,18,1.000400,3.160000,0.490000,9.500000,"red",5
10.400000,0.410000,0.550000,3.200000,0.076000,22,54,0.999600,3.150000,0.890000,9.900000,"red",6
12.300000,0.390000,0.630000,2.300000,0.091000,6,18,1.000400,3.160000,0.490000,9.500000,"red",5
8.000000,0.670000,0.300000,2.000000,0.060000,38,62,0.995800,3.260000,0.560000,10.200000,"red",6
11.100000,0.450000,0.730000,3.200000,0.066000,6,22,0.998600,3.170000,0.660000,11.200000,"red",6
10.400000,0.410000,0.550000,3.200000,0.076000,22,54,0.999600,3.150000,0.890000,9.900000,"red",6
7.000000,0.620000,0.180000,1.500000,0.062000,7,50,0.995100,3.080000,0.600000,9.300000,"red",5
12.600000,0.310000,0.720000,2.200000,0.072000,6,29,0.998700,2.880000,0.820000,9.800000,"red",8
11.900000,0.400000,0.650000,2.150000,0.068000,7,27,0.998800,3.060000,0.680000,11.300000,"red",6
15.600000,0.685000,0.760000,3.700000,0.100000,6,43,1.003200,2.950000,0.680000,11.200000,"red",7
10.000000,0.440000,0.490000,2.700000,0.077000,11,19,0.996300,3.230000,0.630000,11.600000,"red",7
5.300000,0.570000,0.010000,1.700000,0.054000,5,27,0.993400,3.570000,0.840000,12.500000,"red",7
9.500000,0.735000,0.100000,2.100000,0.079000,6,31,0.998600,3.230000,0.560000,10.100000,"red",6
12.500000,0.380000,0.600000,2.600000,0.081000,31,72,0.999600,3.100000,0.730000,10.500000,"red",5
9.300000,0.480000,0.290000,2.100000,0.127000,6,16,0.996800,3.220000,0.720000,11.200000,"red",5
8.600000,0.530000,0.220000,2.000000,0.100000,7,27,0.996700,3.200000,0.560000,10.200000,"red",6
11.900000,0.390000,0.690000,2.800000,0.095000,17,35,0.999400,3.100000,0.610000,10.800000,"red",6
11.900000,0.390000,0.690000,2.800000,0.095000,17,35,0.999400,3.100000,0.610000,10.800000,"red",6
8.400000,0.370000,0.530000,1.800000,0.413000,9,26,0.997900,3.060000,1.060000,9.100000,"red",6
6.800000,0.560000,0.030000,1.700000,0.084000,18,35,0.996800,3.440000,0.630000,10.000000,"red",6
10.400000,0.330000,0.630000,2.800000,0.084000,5,22,0.999800,3.260000,0.740000,11.200000,"red",7
7.000000,0.230000,0.400000,1.600000,0.063000,21,67,0.995200,3.500000,0.630000,11.100000,"red",5
11.300000,0.620000,0.670000,5.200000,0.086000,6,19,0.998800,3.220000,0.690000,13.400000,"red",8
8.900000,0.590000,0.390000,2.300000,0.095000,5,22,0.998600,3.370000,0.580000,10.300000,"red",5
9.200000,0.630000,0.210000,2.700000,0.097000,29,65,0.998800,3.280000,0.580000,9.600000,"red",5
10.400000,0.330000,0.630000,2.800000,0.084000,5,22,0.999800,3.260000,0.740000,11.200000,"red",7
11.600000,0.580000,0.660000,2.200000,0.074000,10,47,1.000800,3.250000,0.570000,9.000000,"red",3
9.200000,0.430000,0.520000,2.300000,0.083000,14,23,0.997600,3.350000,0.610000,11.300000,"red",6
8.300000,0.615000,0.220000,2.600000,0.087000,6,19,0.998200,3.260000,0.610000,9.300000,"red",5
11.000000,0.260000,0.680000,2.550000,0.085000,10,25,0.997000,3.180000,0.610000,11.800000,"red",5
8.100000,0.660000,0.700000,2.200000,0.098000,25,129,0.997200,3.080000,0.530000,9.000000,"red",5
11.500000,0.315000,0.540000,2.100000,0.084000,5,15,0.998700,2.980000,0.700000,9.200000,"red",6
10.000000,0.290000,0.400000,2.900000,0.098000,10,26,1.000600,3.480000,0.910000,9.700000,"red",5
